"","OTU","p_time","p_group","p_group_time","p_time","p_group","p_group_time"
"182","OTU_3300",0.983234797497156,0.0286568788233459,0.0499618697081247,"ns","s","s"
"183","OTU_3388",0.305704413263679,0.177254966146878,0.467832339367101,"ns","ns","ns"
"184","OTU_3393",0.883921266495547,0.00306819130357911,0.922305753392287,"ns","s","ns"
"185","OTU_3409",0.000396432500312067,0.299797686674306,0.00989252987256756,"s","ns","s"
"186","OTU_3417",0.0754108518035901,0.331810442184887,0.545249006798996,"ns","ns","ns"
"187","OTU_3418",0.0285632898756584,0.142414297950234,0.117407741182363,"s","ns","ns"
"188","OTU_3425",0.0551526804590167,0.41820782466821,0.284784118264385,"ns","ns","ns"
"189","OTU_3427",0.328853931935036,0.000608431921854884,0.488936157422142,"ns","s","ns"
"190","OTU_3443",0.0119857177174687,0.614956409889697,0.0712922049745254,"s","ns","ns"
"191","OTU_3449",0.0623314728825884,0.121142926813653,0.183889082614249,"ns","ns","ns"
"192","OTU_3459",0.00279259014082604,0.410827090942113,0.0347209969571534,"s","ns","s"
"193","OTU_3470",0.320642761000606,0.0576534312246256,0.481661930009027,"ns","ns","ns"
