"","OTU","p_time","p_group","p_group_time","p_time","p_group","p_group_time"
"121","OTU_2286",0.839977513377492,0.0858709730819413,0.714370460665812,"ns","ns","ns"
"122","OTU_2301",0.00177123890610445,0.631262195638709,0.0236953428751915,"s","ns","s"
"123","OTU_2326",0.0278855127386408,0.973164743926677,0.11693249861562,"s","ns","ns"
"124","OTU_2327",0.0304066701721579,0.951298901751777,0.126219010784061,"s","ns","ns"
"125","OTU_2342",0.158930930037155,0.0921918221065119,0.850907576167103,"ns","ns","ns"
"126","OTU_2351",0.00462377212241457,0.0895865837012358,0.456981097253031,"s","ns","ns"
"127","OTU_2361",0.387427927527036,0.0307117008997038,0.504616715500386,"ns","s","ns"
"128","OTU_2389",0.231182802867574,0.124910343458808,0.410318292548172,"ns","ns","ns"
"129","OTU_2449",0.000291574604063961,0.468699531371582,0.00493629009677003,"s","ns","s"
"130","OTU_2508",0.000484021118132532,0.119231155715487,0.0111197733523798,"s","ns","s"
"131","OTU_2525",0.00155891772807526,0.632973726727379,0.0220022164034549,"s","ns","s"
"132","OTU_2571",0.00817865123081885,0.671027878878545,0.0617269453307908,"s","ns","ns"
"133","OTU_2573",0.0136192279217669,0.803991395822958,0.0800508239749273,"s","ns","ns"
"134","OTU_2577",0.0084251252985942,0.764390645799938,0.0621199654902529,"s","ns","ns"
"135","OTU_2597",0.0611193849529512,0.0582995403610536,0.187797035512195,"ns","ns","ns"
"136","OTU_2611",0.284968424216017,0.013326389755787,0.219020721008566,"ns","s","ns"
"137","OTU_2632",0.000196959205177105,0.194751419447363,0.00653362591812846,"s","ns","s"
"138","OTU_2658",0.0118115868979847,0.0310766853510246,0.240327729299885,"s","s","ns"
"139","OTU_2735",0.31692550816683,0.0158789254568453,0.478166214752703,"ns","s","ns"
"140","OTU_2809",0.391812525127574,0.00308000623017296,0.00315069364685841,"ns","s","s"
"141","OTU_2837",0.934176492027794,0.572871283165162,0.932993449064679,"ns","ns","ns"
"142","OTU_2850",0.891483287033865,0.454692954434299,0.84542360328791,"ns","ns","ns"
"143","OTU_2856",0.98534604062716,0.252135730732136,0.0577083120332979,"ns","ns","ns"
"144","OTU_2864",0.231344781095182,0.00110675437159049,0.395748058293658,"ns","s","ns"
"145","OTU_2867",0.881962478387563,0.075674731990822,3.7645344561922e-05,"ns","ns","s"
"146","OTU_2871",0.383161807987966,0.00412424124919695,0.000260237791989485,"ns","s","s"
"147","OTU_2912",0.298287832859538,0.00062946482005306,0.523937029011167,"ns","s","ns"
"148","OTU_2929",0.22294218069889,0.000502366986364923,0.38671432344836,"ns","s","ns"
"149","OTU_2933",0.482460147629089,0.00180630644701777,0.903956096769883,"ns","s","ns"
"150","OTU_2935",0.0900872181383216,0.114630665923133,0.904488767697847,"ns","ns","ns"
"151","OTU_2940",0.925955222790117,9.99957398171485e-05,0.947604434321224,"ns","s","ns"
"152","OTU_2961",0.97919955309705,3.33619224058808e-05,0.985290901708927,"ns","s","ns"
"153","OTU_2962",0.539464592758339,0.000193133329901148,0.594826742646149,"ns","s","ns"
"154","OTU_2972",0.00746315317945999,0.0750525614812995,0.770075072199074,"s","ns","ns"
"155","OTU_2982",0.81729027631623,0.0632455775244193,0.788522861457952,"ns","ns","ns"
"156","OTU_2994",NA,NA,NA,NA,NA,NA
"157","OTU_3007",0.0120755502115914,0.113362785121936,0.0716225730818104,"s","ns","ns"
"158","OTU_3009",0.186916487431571,0.0300466225677087,0.348770694295926,"ns","s","ns"
"159","OTU_3010",0.143898963346943,0.124211615537804,0.297952997700864,"ns","ns","ns"
"160","OTU_3015",0.00447699249285201,0.225937389899891,0.0568871005343694,"s","ns","ns"
"161","OTU_3045",0.00286719998915638,0.147091098342198,0.0313060553614108,"s","ns","s"
"162","OTU_3076",0.833621832935355,0.000376506223974077,0.861092177805652,"ns","s","ns"
"163","OTU_3123",0.0333037968137557,0.762119227420902,0.128172460250059,"s","ns","ns"
"164","OTU_3124",0.0451726894540531,0.0262614282709311,0.33356693796838,"s","s","ns"
"165","OTU_3128",0.000356528939722888,0.458839241832717,0.00929467613772835,"s","ns","s"
"166","OTU_3131",0.12151269073681,0.671651544341921,0.270810554025018,"ns","ns","ns"
"167","OTU_3132",0.0601832302697973,0.129547745047361,0.180166403683985,"ns","ns","ns"
"168","OTU_3140",0.389953025021451,0.0395537856804485,0.542707890738091,"ns","s","ns"
"169","OTU_3148",0.010058300894706,0.277077827390987,0.064483929914441,"s","ns","ns"
"170","OTU_3155",0.000134197670779877,0.234846260913966,0.00522875779097075,"s","ns","s"
"171","OTU_3158",0.0394745360268852,0.0417023229104196,0.141316344934669,"s","s","ns"
"172","OTU_3161",0.772451891561245,0.00429039578731481,0.288174411999996,"ns","s","ns"
"173","OTU_3168",1.97432870929996e-11,8.24710897467771e-08,1.78798143934431e-07,"s","s","s"
"174","OTU_3193",0.999988784153998,1.09296066330032e-05,5.38517865360095e-06,"ns","s","s"
"175","OTU_3208",0.000147441874547682,0.24651775079946,0.000346979607137548,"s","ns","s"
"176","OTU_3244",0.596864001828962,0.757403391921509,0.176726660462192,"ns","ns","ns"
"177","OTU_3247",0.00223203736871396,0.801341219226897,0.0266156178387985,"s","ns","s"
"178","OTU_3275",1.08693214212839e-05,0.652497081407449,0.00112180323276856,"s","ns","s"
"179","OTU_3276",0.00712151447171074,0.026167306136318,0.0690542476826964,"s","s","ns"
"180","OTU_3281",0.188160526200366,0.131274043591098,0.350070768750403,"ns","ns","ns"
"181","OTU_3283",0.155043243117271,0.014831502776675,0.312330260508751,"ns","s","ns"
"182","OTU_3300",0.986666714772686,0.0297474871673561,0.0518426855768957,"ns","s","ns"
"183","OTU_3388",0.272002583459589,0.143413878197776,0.436045049730797,"ns","ns","ns"
"184","OTU_3393",0.913263187876686,0.00138002009854741,0.943398959525703,"ns","s","ns"
"185","OTU_3409",0.000370034137827929,0.294744298885136,0.00949983874696221,"s","ns","s"
"186","OTU_3417",0.0828489711758449,0.392449991817404,0.530744300827172,"ns","ns","ns"
"187","OTU_3418",0.0428320545317959,0.154538869421542,0.148177702782862,"s","ns","ns"
"188","OTU_3425",0.0700141846720952,0.413249536452451,0.317235892003745,"ns","ns","ns"
"189","OTU_3427",0.153627588999695,0.00240724089374918,0.310654683378453,"ns","s","ns"
"190","OTU_3443",0.011915061363112,0.627294570524193,0.0710506392850829,"s","ns","ns"
"191","OTU_3449",0.0343932560206213,0.0706340187093799,0.13058636437952,"s","ns","ns"
"192","OTU_3459",0.00683917585347115,0.452895544430077,0.05719268487783,"s","ns","ns"
"193","OTU_3470",0.244433298938885,0.0526522662443571,0.409130900103259,"ns","ns","ns"
